"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C21orf67",2.85085846621218,-2.22755099593684,2.51471186176945,0.0276748144069091,0.520631727226615,-3.42099248929237
"FAM55D",-1.80664745863913,-6.39063474657164,-2.53382005827025,0.0267300052133311,0.514706575041033,-3.42403648772179
"CDC26",2.19007006257842,-4.51530982605744,2.49843512767138,0.0285052184378457,0.526827016292901,-3.42410502707551
"FBXO28",-0.928448022977936,-1.21154402410078,-2.66030104179928,0.0212251685523772,0.475546202660097,-3.42478269129054
"RNF208",-2.09621661016145,-4.32456572693086,-2.49259971151647,0.0288087947951215,0.529831119676279,-3.42548546581232
"LOC100287558",1.50059939571552,-5.29699522872932,2.54082013922228,0.0263918190792249,0.512921934988564,-3.42575333028225
"EMG1",1.31437963359945,-2.34843922305975,2.56663589697408,0.0251803524131817,0.507065554498698,-3.42676413982303
"KIAA1712",1.65160823534069,-1.75324512998093,2.56771669068665,0.0251308369657307,0.506779054096663,-3.4300430490223
"LOC728026",0.760104627092135,-1.45826026761965,2.63934115263585,0.0220535336964411,0.480786211568239,-3.4305718506634
"C10orf97",2.13006869228536,-4.02017555463002,2.48513409734083,0.0292017670828598,0.533224692304718,-3.43061215744525
"LOC100288045",-0.621540323974218,3.69659549052008,-2.97428386398919,0.0119387272980421,0.37994966235568,-3.43178475838853
"VN1R1",2.01196889977584,-4.82406670113477,2.4922761181867,0.0288257208423455,0.529831119676279,-3.43365995794178
"JPH4",2.33039939609818,-5.07478515607239,2.49590586531723,0.0286364143899291,0.527899665566111,-3.44046014244082
"LOC100289446",-2.55835341703088,-4.97574776511108,-2.49824254539438,0.0285151873124114,0.526827016292901,-3.44141378167378
"ACAT1",1.57244826187059,-2.04952327220863,2.54321341010612,0.0262771566818094,0.512921934988564,-3.44280204177231
"HEG1",-1.4952757072686,2.67819823396777,-2.91527387894341,0.0133040866738119,0.396658181558562,-3.44419939658199
"NPAT",2.28248109001797,-4.22921714014398,2.48888445804889,0.0290037098120156,0.531543866006611,-3.44583013656403
"FLJ40113",2.22215944656595,-5.16229385087003,2.49685350346712,0.0285871905511542,0.527768375779078,-3.44900923266461
"KIF14",1.06866890439674,-3.23709180842254,2.45754085733528,0.030699919638794,0.549349501120519,-3.44958105842851
"SCD5",-1.40226763043228,-1.16214093377099,-2.66309155699846,0.0211172173846328,0.475546202660097,-3.45080716773789
"LIF",-1.83480111200777,2.12835666352907,-2.88066632839645,0.0141762259801951,0.40561254108278,-3.45148078617373
"MCCD1",1.86242051411747,-2.48110589522489,2.4869984694097,0.0291031454242935,0.531811194557188,-3.45242923667349
"CDKN1B",1.06821904271653,-1.52414275641367,2.60056272992995,0.0236706508177517,0.494127299460327,-3.45468057678866
"DDB2",0.735320311454352,-0.473608962470094,2.68325671968376,0.020353027420462,0.469862569482875,-3.45537484808748
"ZKSCAN5",1.04983765610253,-2.62591986711171,2.51113566112598,0.0278552206240452,0.522332277463194,-3.45582880707319
"SPCS2",-1.41089826690819,-4.12141706301015,-2.44808204982711,0.031230444325343,0.553341674685989,-3.45649185736881
"MATN3",-1.58256763401364,-4.28836136560025,-2.45718375487205,0.03071978902458,0.549349501120519,-3.45667818808407
"CHMP1B",-1.16934333251854,0.353321699918277,-2.77852193660332,0.0170961194277528,0.434754209272979,-3.45712711010379
"LACE1",-1.39318202535789,-6.47212757466074,-2.54113971102014,0.0263764800840441,0.512921934988564,-3.45759987738334
"MGAT5B",-2.2357668486056,-5.02542586439479,-2.47614847602559,0.029681662759055,0.53923838190744,-3.46025097811431
"KSR1",-1.78091090924867,-0.378921671563698,-2.70262248138726,0.0196448015332878,0.463481714713921,-3.46106904000491
"FLJ44054",-1.55046870791911,-2.51252718037542,-2.50312597585104,0.0282634450272439,0.524495063122156,-3.46206561793252
"LOC100289298",1.04371252799902,-2.02795240113414,2.55733091189485,0.0256106145376689,0.508727747537501,-3.46271223930568
"LOC729061",2.39918440338603,-4.62900927746754,2.49094148007631,0.0288956334161608,0.530338525165862,-3.46363822691528
"KIAA0430",1.07932589030417,-1.08404937227961,2.63386175619669,0.0222752746193273,0.483518103879788,-3.4638539367106
"FAM58B",-1.63788509902362,-6.63432486847915,-2.51894042033444,0.0274629675557177,0.520631727226615,-3.46526506499871
"NUP88",1.30720962908611,-2.14786641782937,2.54244069300312,0.0263141245554569,0.512921934988564,-3.46567505087617
"SH3BGRL2",2.20145912321979,-5.6230200192811,2.47512520577561,0.0297367962248633,0.539458189691424,-3.46690030344004
"AP4M1",0.637935824715125,0.337830401269676,2.73471290544403,0.0185243697089377,0.449588066769388,-3.46781794477433
"LOC100288032",0.868884141891643,0.0150825943822581,2.68919310787049,0.0201332941643525,0.469109496277399,-3.46829755846121
"LOC440829",0.997056128931034,-6.38022679977716,2.55006893003229,0.0259513917309746,0.511097676423618,-3.47405595826544
"MME",2.13924780944343,-3.62262532398847,2.45701490890005,0.0307291880546898,0.549349501120519,-3.47694084386808
"FLJ14213",-2.03137704154579,-3.52565909680036,-2.44657259814462,0.0313159246987704,0.55367983973561,-3.47993773057616
"FAM53A",2.15952836213657,-4.46503796532187,2.47060340657158,0.0299816226460931,0.543051578056652,-3.4811254732503
"C5orf46",-2.83772484006335,-3.21593363599742,-2.48099701360203,0.0294217724746449,0.535786734115887,-3.48113411485842
"MIA",1.40302684767912,-6.54542995289747,2.51465709259038,0.0276775687096502,0.520631727226615,-3.48138766295939
"RD3",-1.15386055293881,-6.78171798731239,-2.54474486121986,0.0262040396564465,0.512921934988564,-3.48297686099404
"SSTR1",-1.40706833797227,-2.13635856825071,-2.5716400380801,0.024951891738738,0.50530604021155,-3.48484795831268
"LCN10",-1.10461253752008,-6.78171798731239,-2.54355385137811,0.0262608855853169,0.512921934988564,-3.48493817636011
"LOC100288913",-1.10461253752008,-6.78171798731239,-2.54355385137811,0.0262608855853169,0.512921934988564,-3.48493817636011
"ZNF563",2.18444221958124,-5.86971600049051,2.46967036727773,0.0300323838298278,0.543051578056652,-3.4850496596936
"LOC100129836",-0.907865416276979,3.64758673036802,-2.94442626548835,0.0126111025983156,0.386586984857302,-3.48744776943675
"HES7",-1.71605132722952,-5.36476055765087,-2.49596280581839,0.0286334543620022,0.527899665566111,-3.48788713304631
"GNB3",0.943318218258035,-1.66563187303968,2.52231481294008,0.0272950481248897,0.51920648826943,-3.48867543375705
"F12",2.07197681831004,-4.6201856304124,2.4575812748426,0.0306976715711007,0.549349501120519,-3.49080828195746
"SERPINA9",1.85856650471888,-3.18721757534439,2.44264142740022,0.0315396130260346,0.554010222445976,-3.49082606167357
"C2orf82",-1.64891653405491,-6.32946555725111,-2.50261397358254,0.0282897370503414,0.52459467277301,-3.49165096927521
"ZNF418",-2.00801676518107,-5.86718481047724,-2.47620632892544,0.0296785486315105,0.53923838190744,-3.49470118296349
"SMAD3",0.834864360461998,0.716032544487424,2.73628914774797,0.0184709921492113,0.44939345015445,-3.49476203360948
"C1orf147",0.96090832575633,-0.76781269767827,2.60803032042889,0.0233504541406558,0.491123519933206,-3.49748566021957
"C12orf48",1.99595231730369,-5.80381570974636,2.46868300451461,0.030086191316566,0.543437249638059,-3.49798414136247
"CDCA7",1.20927563244951,-6.57779174137548,2.51507062497974,0.0276567790647236,0.520631727226615,-3.50001188046656
"MEST",2.05168808363245,-5.23319981018878,2.45619420476968,0.0307749133652688,0.549478139120825,-3.50165272691347
"PRMT6",-0.886574368117725,-1.14064734768841,-2.61945949989746,0.0228685992169559,0.485058080345432,-3.50185780588682
"CDCA2",2.57077586153197,-3.64038256398161,2.44676402721529,0.0313050715097766,0.55367983973561,-3.50471397525879
"LOC100287673",0.629012402664283,-0.674300271307777,2.65249956876095,0.0215298571054394,0.47812985247248,-3.50562499695035
"LOC642441",1.17957136622939,-1.25188145133793,2.5830624547976,0.0244379788796885,0.500307004737116,-3.50805748497531
"PDCL3",1.73694913981344,-4.92800562572781,2.42918069619209,0.0323173307766949,0.561250314473036,-3.50845385309557
"TRIM35",-1.4384404332551,-1.61156492544203,-2.55996954170245,0.0254878797987034,0.508727747537501,-3.50868588572037
"LOC100288890",0.929520868923824,-1.77462947562271,2.55858218571264,0.0255523402378637,0.508727747537501,-3.50938636853759
"PTGIS",-2.01070946233742,-1.52532030476571,-2.6215489301022,0.0227815695031151,0.484209885617896,-3.51439518476192
"LOC100289196",1.45712220041561,-6.63432486847915,2.48845044293129,0.0290265632314878,0.531574117440927,-3.51440405941845
"LOC389328",-1.15386055293881,-6.78171798731239,-2.52471506521929,0.02717621425841,0.518877666171864,-3.51593231293507
"TCHH",-1.15386055293881,-6.62692278098656,-2.5241238129156,0.027205439610811,0.518877666171864,-3.51690416549012
"LOC100288147",-0.889980825864761,4.4731232215835,-3.011481416308,0.0111510244854614,0.36688626624016,-3.51728663905113
"BACH1",1.25591999988032,-2.10887620461389,2.48088860649014,0.0294275590474084,0.535786734115887,-3.51802404146418
"GAL3ST3",1.77367834244789,-5.60185453995736,2.43989338518894,0.0316968986336795,0.554939207852639,-3.51845367701354
"LYNX1",-2.53729014911928,-3.79530427641436,-2.43584405080997,0.0319300500827079,0.557463987203044,-3.51971712070566
"KIF20A",1.45055060605198,-1.31025081588041,2.53464425452403,0.0266899682962635,0.514706575041033,-3.52058447424854
"DOCK4",1.38772356124639,-2.70462002947571,2.45678149037518,0.0307421861940923,0.549349501120519,-3.52090097235314
"MAGIX",-2.1084762298887,-4.18620296277374,-2.43034241755016,0.0322494846050198,0.560698216735404,-3.52167115024385
"LOC100289664",-1.10461253752008,-6.62692278098656,-2.52110917644365,0.0273549288283574,0.519557136860416,-3.52185852229861
"C1QBP",0.921734842439029,-0.723993888353679,2.64121274379139,0.0219782918584581,0.480399089087535,-3.52362552823887
"NETO2",1.71019418084392,-1.94379163352566,2.50956092727639,0.0279350229509904,0.523046273640239,-3.5239262126396
"EEA1",1.06544121343107,-0.70227730457412,2.61790874124702,0.0229334028079268,0.485807817623514,-3.52496202977471
"MGC21881",1.92648628224901,-4.22278338751768,2.42899169528924,0.0323283817579208,0.561250314473036,-3.5270137558251
"LOC100288684",2.15635479572395,-6.43976578618272,2.44618575473765,0.031337868157825,0.55367983973561,-3.52837612585773
"IL1R1",-1.11159928817466,-1.28768751525369,-2.62346491713496,0.0227020498197559,0.484209885617896,-3.5294381772445
"ASF1B",2.04096523349379,-2.4674702387601,2.4418632494309,0.0315840755197908,0.554010222445976,-3.5316768750377
"EIF4EBP3",-1.45239229095128,-3.38024073375624,-2.42363461903407,0.0326431383566892,0.562185918534184,-3.53529473445658
"LIMD1",0.800203180815721,-1.59794150445978,2.55920235384984,0.0255235058248184,0.508727747537501,-3.5358334814564
"LOC100133008",1.58705234387389,-0.602441234631599,2.5955527392787,0.0238878778125142,0.496594514624829,-3.53731402799473
"FNDC3A",-0.746273068361872,-0.0718211520207124,-2.68742055286099,0.0201986587218783,0.469362263482505,-3.53751344703689
"YIF1B",-1.20539151223604,-1.18813150216965,-2.60740283721137,0.0233771952639938,0.491273815979537,-3.5376207737806
"RALA",-1.0925132076827,0.018115653571962,-2.69708357068819,0.0198448467893037,0.466167878525521,-3.54028259590225
"TMEM136",2.02530822594166,-4.89494179275031,2.42725438646192,0.0324301346127615,0.561250314473036,-3.54081579554935
"LOC100289283",0.907003450709128,4.05698365483466,2.91520399388964,0.0133057927761458,0.396658181558562,-3.54144639529401
"LOC100287344",-0.835609232563789,-1.23930247381019,-2.58770614279705,0.0242320265998179,0.499195676979486,-3.54388236932747
"LOC100129169",-0.80330936732321,1.12542446423929,-2.76092278616315,0.0176562930628282,0.441937409778125,-3.54408580576258
"AUH",2.05319610311406,-4.18857053219083,2.41539269647497,0.0331331929256705,0.564322200977912,-3.54537538088356
"PDGFA",-1.21251905989572,-0.103219238601521,-2.69671321182296,0.0198582942150396,0.466167878525521,-3.54719278078905
"LOC100287274",-1.15386055293881,-6.78171798731239,-2.50540512566184,0.0281466958716887,0.524495063122156,-3.54764360241593
"MCM2",0.978810214226153,-0.271707328734513,2.63614683365052,0.0221825368641386,0.482340313721438,-3.55008510758631
"HSP90AB4P",-2.2652724903084,-5.31956353575719,-2.42752304799352,0.0324143790729444,0.561250314473036,-3.55021686729296
"ILDR2",-1.14484794279655,-6.78171798731239,-2.50335974278849,0.028251448683046,0.524495063122156,-3.55099905389461
"HMG20A",-1.25094318781196,-2.00574152144115,-2.51816141205425,0.0275018760424463,0.520631727226615,-3.55132121763797
"MAP3K5",1.80349578465769,-1.52052220525804,2.51115496868508,0.027854243559696,0.522332277463194,-3.55167826978394
"ZNRF4",-1.10461253752008,-6.78171798731239,-2.50077724564278,0.0283842515933666,0.525608398602443,-3.5552346608435
"B3GNT2",-0.97550192632467,-0.208651466763487,-2.66800622549017,0.0209284052945037,0.474325568135648,-3.55617727273167
"VPS45",1.44048562033705,-2.01455489326576,2.47521619762961,0.0297318895863291,0.539458189691424,-3.55727654268695
"SLC25A18",0.634571119731429,-1.27439508142121,2.58580468312353,0.0243161520091956,0.500022677095892,-3.55813186382391
"ZNF706",-0.893875957180291,-0.194985536089726,-2.68418066217936,0.0203186734254842,0.469862569482875,-3.55824737325467
"GPR115",-2.1693574901636,-5.7472825826427,-2.4188938750022,0.032924153871208,0.563056931585986,-3.55873649282253
"C17orf91",-1.72527007861768,-3.00617298453657,-2.44364695790808,0.0314822501865862,0.553888768019582,-3.56107622707787
"WIPF3",-2.27684707329808,-4.68490920736843,-2.41067590295578,0.0334168408409633,0.565069890424146,-3.56339555211933
"KCTD20",-1.10799889251816,-0.456413753423401,-2.66490344626393,0.0210474138215882,0.475387127856791,-3.56374747447241
"GNG13",0.929396663588619,-2.30509704760481,2.4701225169899,0.030007774608123,0.543051578056652,-3.5662469251692
"KRT23",-1.96301575236766,-5.82995212451991,-2.43410761402414,0.0320305382822863,0.557857295355995,-3.56679157413398
"LOC100288963",1.00791926055572,-3.69934601199463,2.40520380484525,0.0337488511907173,0.567184222327365,-3.56699890504794
"LOC728498",1.86995971341041,-4.85116272942816,2.41015269526169,0.0334484485922341,0.565069890424146,-3.56743683738779
"IGFBP2",-2.55982644974138,-4.45929418907189,-2.40631339695104,0.0336812719201244,0.567107567702779,-3.56814974791778
"C3orf62",1.390232341156,-1.92810504730378,2.45547325107475,0.0308151355591672,0.549478139120825,-3.56886509674549
"ZNF251",1.66248345243889,-3.8584575381718,2.38280654054505,0.0351412807651541,0.575606118606838,-3.57032982002269
"HMGB1",0.935034142503502,-1.84955539381289,2.52667786904442,0.0270794129970169,0.517855044430366,-3.57044685599744
"SERPINB8",-1.55202193118813,-2.10648465283773,-2.48715130523899,0.0290950750826626,0.531811194557188,-3.57130632373673
"STEAP1",2.11540158447826,-4.12113079395129,2.40110036659337,0.0339999094218374,0.56979393657412,-3.57595960095286
"LOC100288685",-2.09080179643427,-5.85978272298466,-2.40549023494538,0.0337313937431067,0.567184222327365,-3.57681807955156
"MRS2P2",2.5678608356553,-4.26001967446603,2.42284263690167,0.0326899224129363,0.562185918534184,-3.57768744023585
"CKMT2",2.01067153379064,-2.44747154350546,2.41984787570275,0.0328674164443409,0.562863412117129,-3.580800249739
"DLGAP2",1.51038087925787,-6.14773298702393,2.44389357535158,0.0314681967652132,0.553888768019582,-3.58191616898771
"B3GNT4",2.21706114316878,-2.83913291120897,2.38921193255467,0.0347374969435313,0.574843754512136,-3.58315939255775
"PRRG4",1.53371914126059,-6.22843745275324,2.44159106188978,0.0315996417413643,0.554010222445976,-3.58560721219073
"MOBKL3",-1.89960917929562,-3.86076135297423,-2.37491004561316,0.0356452937850897,0.577821676223367,-3.58784941931241
"UNC50",2.02854023905279,-4.43701717199896,2.39649401511517,0.0342838863576522,0.571984952803768,-3.58829238433124
"C3orf45",1.3374078546386,1.87160419897984,2.75743874321697,0.0177693242277342,0.4429809594036,-3.58884429635112
"TOPBP1",1.25419690761478,-1.8564016827181,2.50417362037303,0.028209721144254,0.524495063122156,-3.58995977273378
"FAIM2",1.96421056465355,-5.00166687225022,2.39829518437733,0.0341725744136483,0.571541436373968,-3.59099910279716
"LOC100286951",-1.71605132722952,-5.84867273169069,-2.43129384552218,0.0321940225985015,0.560122373745337,-3.59145083530878
"PAPPAS",0.999555313957377,7.7661299196279,3.11273136499027,0.00926107063550734,0.334955806637378,-3.59149591034987
"BZW1",-0.830993014015599,-2.33168984535944,-2.48385126239634,0.0292698151668204,0.534078264954406,-3.59482669277318
"AURKA",2.08910718010145,-3.15464547136401,2.37961760593679,0.0353439895333785,0.576893985411023,-3.59578104662712
"ORC6L",1.9289857786746,-3.31190098703009,2.37210075099284,0.0358262788880592,0.579002850165104,-3.59601902109457
"LOC100192379",1.92183963279022,-2.58132634943931,2.37578568556169,0.0355890622113511,0.577821676223367,-3.59681704261376
"RFFL",1.09416877066188,-1.04418679013963,2.54690684483983,0.0261011567582272,0.512838637214352,-3.59696695412116
